,id,neighbourhood_cleansed,city,property_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost,has_wifi,has_kitchen,has_parking,has_tv,has_washer,has_garden,has_balcony,geometry,LSOA11CD,LSOA11NM,Index of Multiple Deprivation (IMD) Score,median_house_price_2020,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
1508,31649326,Salford District,Manchester,Private room in condominium,2,1.0,1.0,45.0,4,1125,22,39,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (382422.5137037678 397350.5376692186),E01032917,Salford 028J,24.807,156000.0,0,0,1,0
897,22706145,Salford District,Manchester,Private room in apartment,2,1.0,2.0,49.0,15,1125,83,6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (382329.070559143 397743.6186790623),E01032917,Salford 028J,24.807,156000.0,0,0,1,0
672,18750761,Salford District,Manchester,Private room in apartment,1,1.0,1.0,33.0,1,1125,63,31,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (382708.1004212037 397935.7932787117),E01032917,Salford 028J,24.807,156000.0,0,0,1,0
1531,45458953,Clifton,Bristol,Entire villa,8,2.0,3.0,334.0,2,365,348,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (356581.431216757 172974.9047611268),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
1191,40390796,Clifton,Bristol,Entire townhouse,7,2.0,4.0,211.0,2,365,99,16,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (356682.0400780857 172957.3619385977),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
50,3545386,Clifton,Bristol,Entire apartment,6,3.0,3.0,350.0,2,1125,313,17,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356678.3707340518 172771.6519630685),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
1029,36993799,Clifton,Bristol,Entire townhouse,6,3.0,3.0,370.0,2,30,26,19,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356863.3978603167 172874.6254215764),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
621,25424957,Clifton,Bristol,Entire house,6,2.0,3.0,335.0,3,1125,358,13,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356707.2085040027 172893.7505169142),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
1078,37932575,Clifton,Bristol,Entire condominium,5,2.0,2.0,114.0,2,30,150,38,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356948.2543662621 172883.9151129157),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
387,19404132,Clifton,Bristol,Entire townhouse,5,1.0,3.0,117.0,1,1000,86,149,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356873.8669836266 173043.5943495568),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
13,758894,Clifton,Bristol,Entire apartment,4,1.0,1.0,125.0,3,1124,345,385,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (356900.7613809824 173101.2015381381),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
809,31586834,Clifton,Bristol,Entire serviced apartment,4,1.0,2.0,160.0,2,1125,3,11,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357135.9666188883 172812.256746832),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
706,27997624,Clifton,Bristol,Entire house,4,1.0,2.0,206.0,7,1125,23,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356757.2910177803 172981.1893068844),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
217,13976516,Clifton,Bristol,Entire apartment,3,1.0,2.0,100.0,2,30,63,63,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356818.7633508054 173100.7861543964),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
701,27696670,Clifton,Bristol,Room in serviced apartment,2,1.0,1.0,135.0,1,1125,365,25,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357041.9098411151 172947.6306421979),E01014547,Bristol 030D,7.131,390000.0,0,1,0,0
703,27830397,Clifton,Bristol,Private room in guest suite,2,1.0,1.0,50.0,2,5,42,104,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356944.053864011 172798.3096091167),E01014547,Bristol 030D,7.131,390000.0,0,0,1,0
1237,41336596,Clifton,Bristol,Private room in apartment,2,1.0,1.0,54.0,1,1125,153,16,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356757.8911214118 172970.0619629581),E01014547,Bristol 030D,7.131,390000.0,0,0,1,0
1255,41547835,Clifton,Bristol,Private room in apartment,2,1.0,1.0,47.0,1,1125,357,7,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (356884.8680060188 172784.3530074511),E01014547,Bristol 030D,7.131,390000.0,0,0,1,0
1164,39937209,Clifton,Bristol,Entire apartment,2,1.0,1.0,44.0,1,1125,38,11,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357012.0600055046 172951.2199875664),E01014547,Bristol 030D,7.131,390000.0,1,0,0,0
1373,29899973,Bury District,Manchester,Entire apartment,8,3.0,2.0,94.0,1,1125,349,44,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380682.0221229242 405723.8218067416),E01004986,Bury 020B,23.851,178350.0,1,0,0,0
1092,26103711,Bury District,Manchester,Entire house,4,1.0,2.0,91.0,3,90,356,80,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380674.1378574554 405579.2204587367),E01004986,Bury 020B,23.851,178350.0,1,0,0,0
1242,28242744,Bury District,Manchester,Entire apartment,4,1.0,1.0,64.0,1,1125,0,53,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380678.0328019123 405720.5005298661),E01004986,Bury 020B,23.851,178350.0,1,0,0,0
2211,39333475,Bury District,Manchester,Private room in house,2,1.0,1.0,40.0,1,60,364,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380544.1758005013 405398.4089911071),E01004986,Bury 020B,23.851,178350.0,0,0,1,0
2686,42321956,Bury District,Manchester,Private room in house,2,1.0,1.0,35.0,1,1125,365,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380774.9603880834 405604.3953241408),E01004986,Bury 020B,23.851,178350.0,0,0,1,0
639,18308133,Bury District,Manchester,Private room in house,2,1.0,1.0,15.0,1,1125,358,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (381011.7622870188 405337.5274644011),E01004986,Bury 020B,23.851,178350.0,0,0,1,0
1559,45688024,Horfield,Bristol,Entire house,8,2.0,4.0,92.0,1,1125,358,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359695.0296366102 177062.2105650787),E01014635,Bristol 010B,13.677,327000.0,1,0,0,0
1151,39671346,Horfield,Bristol,Entire house,8,2.0,5.0,170.0,2,20,6,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359465.1799751065 177058.4822638269),E01014635,Bristol 010B,13.677,327000.0,1,0,0,0
479,21558913,Horfield,Bristol,Entire apartment,8,1.0,2.0,128.0,1,1125,253,48,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (359626.9396980937 177230.6979605477),E01014635,Bristol 010B,13.677,327000.0,1,0,0,0
65,4592103,Horfield,Bristol,Entire apartment,6,1.0,2.0,119.0,2,120,357,94,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359584.6752953694 177067.5381165949),E01014635,Bristol 010B,13.677,327000.0,1,0,0,0
1327,42874628,Horfield,Bristol,Entire apartment,5,1.0,2.0,113.0,1,1125,191,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359745.4080365689 176936.1292115262),E01014635,Bristol 010B,13.677,327000.0,1,0,0,0
503,22237720,Horfield,Bristol,Entire house,4,1.0,2.0,95.0,5,1000,297,16,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (359971.5258004972 177345.8604165209),E01014635,Bristol 010B,13.677,327000.0,1,0,0,0
561,23801290,Horfield,Bristol,Private room in guesthouse,2,1.0,1.0,58.0,1,1125,357,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359667.9054765396 177318.2373782651),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
562,23801935,Horfield,Bristol,Private room in guesthouse,2,1.0,1.0,64.0,1,1125,363,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359640.6441238066 177295.0977105649),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
941,34708584,Horfield,Bristol,Private room in house,2,2.0,1.0,44.0,1,30,180,11,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359892.5490307555 177279.7514663129),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
711,28234444,Horfield,Bristol,Private room in house,2,1.0,1.0,31.0,1,30,145,61,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359842.1473730326 177140.0106284633),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
1331,42951726,Horfield,Bristol,Private room in house,2,1.0,1.0,25.0,1,1125,208,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (359390.3132974318 176986.7870258544),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
1254,41524871,Horfield,Bristol,Private room in house,2,1.0,1.0,60.0,1,1125,365,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359899.4826888876 177278.5843831725),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
1150,39671221,Horfield,Bristol,Private room in house,2,1.0,1.0,48.0,2,28,76,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (359591.3221843172 176856.1629731056),E01014635,Bristol 010B,13.677,327000.0,0,0,1,0
514,16226639,Tameside District,Manchester,Boat,8,1.0,3.0,63.0,2,14,169,90,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (393536.3977786573 398534.7110521246),E01005952,Tameside 013D,71.016,87000.0,1,0,0,0
1920,36513026,Trafford District,Manchester,Entire house,8,1.0,3.0,175.0,2,1125,57,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (377074.0303028849 388388.5833910631),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
2065,37990755,Trafford District,Manchester,Entire condominium,6,2.0,2.0,175.0,2,31,221,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (376676.8811960513 388768.7932747693),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
1962,37074095,Trafford District,Manchester,Entire condominium,6,1.0,1.0,110.0,2,100,259,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (376709.3388008694 388743.0445458562),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
1961,37073531,Trafford District,Manchester,Entire condominium,6,1.0,2.0,115.0,2,90,213,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (376709.3388008694 388743.0445458562),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
1960,37073007,Trafford District,Manchester,Entire condominium,4,1.0,1.0,105.0,2,100,274,9,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (376709.3388008694 388743.0445458562),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
1959,37070736,Trafford District,Manchester,Entire condominium,4,1.0,1.0,105.0,2,100,264,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (376692.6374636727 388727.5512976675),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
12,412687,Trafford District,Manchester,Entire apartment,2,1.0,1.0,60.0,2,30,147,285,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (376885.7992447289 388519.66856984),E01006080,Trafford 024B,7.715,335000.0,1,0,0,0
3185,45463525,Bury District,Manchester,Entire house,8,1.0,4.0,86.0,2,1125,71,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (382733.8930937843 402602.870105754),E01005043,Bury 026D,10.469000000000001,322000.0,1,0,0,0
2101,38335767,Bury District,Manchester,Private room in bed and breakfast,2,1.0,1.0,95.0,1,1125,179,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (382424.0755712276 403086.8713143773),E01005043,Bury 026D,10.469000000000001,322000.0,0,0,1,0
1020,36833289,Bishopsworth,Bristol,Entire cottage,8,2.0,3.0,194.0,2,30,299,59,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356229.2698591647 169280.9041753545),E01014520,Bristol 046C,13.98,325000.0,1,0,0,0
1178,40124949,Bishopsworth,Bristol,Entire house,5,1.0,3.0,93.0,2,30,170,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (356614.0163340184 169466.6823984582),E01014520,Bristol 046C,13.98,325000.0,1,0,0,0
1109,38368997,Bishopsworth,Bristol,Private room in apartment,2,1.0,1.0,35.0,1,5,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (356356.4434637084 168947.2575064588),E01014520,Bristol 046C,13.98,325000.0,0,0,1,0
1943,36760033,Bury District,Manchester,Entire house,8,2.0,4.0,145.0,7,28,219,5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (381011.6901210938 408428.2455466257),E01005060,Bury 013D,16.51,138998.0,1,0,0,0
860,22074684,Bury District,Manchester,Private room in house,2,1.0,1.0,24.0,1,1125,297,77,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380862.6369769101 408415.5008564712),E01005060,Bury 013D,16.51,138998.0,0,0,1,0
826,32044895,Ashley,Bristol,Entire townhouse,8,1.0,4.0,300.0,2,1125,244,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360095.3286525283 174726.7210671822),E01014485,Bristol 023A,21.709,338500.0,1,0,0,0
570,24006240,Ashley,Bristol,Entire house,6,3.0,3.0,186.0,2,1125,3,26,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (359844.4120070764 174619.7038578176),E01014485,Bristol 023A,21.709,338500.0,1,0,0,0
1081,37978941,Ashley,Bristol,Entire house,6,2.0,2.0,111.0,2,50,260,32,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360375.535687544 174494.2958621117),E01014485,Bristol 023A,21.709,338500.0,1,0,0,0
1179,40129335,Ashley,Bristol,Entire house,6,2.0,2.0,116.0,2,21,178,24,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360263.4483120461 174462.9183608742),E01014485,Bristol 023A,21.709,338500.0,1,0,0,0
642,26118967,Ashley,Bristol,Entire house,4,1.0,2.0,25.0,30,100,106,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360310.7921017103 174742.8261013511),E01014485,Bristol 023A,21.709,338500.0,1,0,0,0
564,23831284,Ashley,Bristol,Private room in house,2,1.0,1.0,18.0,3,1125,82,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360053.5661851218 174980.6352201058),E01014485,Bristol 023A,21.709,338500.0,0,0,1,0
234,14469994,Ashley,Bristol,Private room in house,2,1.0,1.0,25.0,3,30,22,63,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360043.3605036982 174919.5436663342),E01014485,Bristol 023A,21.709,338500.0,0,0,1,0
1005,36294370,Ashley,Bristol,Entire house,2,1.0,1.0,99.0,36,1125,177,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360047.3990666583 174814.9634638697),E01014485,Bristol 023A,21.709,338500.0,1,0,0,0
775,30261678,Ashley,Bristol,Private room in house,2,1.0,1.0,30.0,3,60,212,17,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360309.3113032644 174464.7837547045),E01014485,Bristol 023A,21.709,338500.0,0,0,1,0
749,29542546,Ashley,Bristol,Private room in house,2,1.0,1.0,25.0,3,90,166,57,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360309.3113032644 174464.7837547045),E01014485,Bristol 023A,21.709,338500.0,0,0,1,0
1569,45810069,Ashley,Bristol,Private room in house,2,1.0,1.0,30.0,1,7,162,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360392.9794806039 174504.1695759275),E01014485,Bristol 023A,21.709,338500.0,0,0,1,0
1447,45009362,Ashley,Bristol,Private room in townhouse,1,1.0,1.0,28.0,3,1125,336,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360003.0703922173 174743.0187064417),E01014485,Bristol 023A,21.709,338500.0,0,0,1,0
514,22625158,Windmill Hill,Bristol,Entire house,8,2.0,5.0,118.0,4,30,266,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360019.6634376851 171292.8007414112),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
317,17211150,Windmill Hill,Bristol,Entire house,5,1.0,3.0,134.0,2,1125,288,77,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360362.8672035506 171448.0441228282),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
1031,37183208,Windmill Hill,Bristol,Entire house,5,1.0,3.0,164.0,2,1125,93,13,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360082.57753778 171337.9064521735),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
382,19108166,Windmill Hill,Bristol,Entire house,4,1.0,2.0,120.0,2,1125,112,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360102.9884441749 171193.1586851209),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
849,32856133,Windmill Hill,Bristol,Entire house,4,1.0,2.0,85.0,2,55,80,51,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360442.6651066493 171519.7155019483),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
189,12828793,Windmill Hill,Bristol,Entire guest suite,4,1.0,2.0,48.0,1,14,75,228,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360371.7204801603 171424.6186119178),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
199,13237892,Windmill Hill,Bristol,Entire guest suite,4,1.0,2.0,48.0,1,14,70,253,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360374.4572662066 171419.0362044845),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
771,30190256,Windmill Hill,Bristol,Private room in house,2,1.0,1.0,35.0,1,5,172,74,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (360364.2138821058 171442.4725605687),E01014732,Bristol 037C,17.875,242000.0,0,0,1,0
762,30080303,Windmill Hill,Bristol,Entire house,2,1.0,1.0,75.0,2,365,340,13,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360391.4517138387 171369.9663796547),E01014732,Bristol 037C,17.875,242000.0,1,0,0,0
2371,40299709,Salford District,Manchester,Entire house,8,3.0,4.0,201.0,1,1125,348,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (379063.2138428192 401100.2625800953),E01005699,Salford 015C,14.675999999999998,190000.0,1,0,0,0
10,391058,Salford District,Manchester,Private room in apartment,1,1.0,1.0,24.0,1,1125,89,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (379337.287157129 400832.0350611787),E01005699,Salford 015C,14.675999999999998,190000.0,0,0,1,0
2319,40005504,Trafford District,Manchester,Entire house,8,1.0,4.0,179.0,2,31,89,18,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380425.1682537869 395428.1470988381),E01006187,Trafford 003C,25.991999999999997,187500.0,1,0,0,0
1537,32101089,Trafford District,Manchester,Private room in townhouse,4,1.0,2.0,90.0,1,14,0,38,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380323.3468708328 395375.1690847841),E01006187,Trafford 003C,25.991999999999997,187500.0,0,0,1,0
2299,39884484,Trafford District,Manchester,Private room in house,2,1.0,1.0,60.0,1,3,90,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380237.5175836747 395177.4944849965),E01006187,Trafford 003C,25.991999999999997,187500.0,0,0,1,0
1535,32083572,Trafford District,Manchester,Private room in house,2,1.0,1.0,167.0,2,9,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380230.8293216624 395324.3792795675),E01006187,Trafford 003C,25.991999999999997,187500.0,0,0,1,0
1772,34677198,Trafford District,Manchester,Private room in house,2,1.0,1.0,35.0,1,1125,117,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380169.8580620099 395353.5619939463),E01006187,Trafford 003C,25.991999999999997,187500.0,0,0,1,0
2633,42178022,Trafford District,Manchester,Private room in house,2,1.0,1.0,30.0,1,21,88,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (379896.9672112094 395518.2642363211),E01006187,Trafford 003C,25.991999999999997,187500.0,0,0,1,0
1012,24694242,Trafford District,Manchester,Private room in house,2,1.0,1.0,53.0,1,30,4,7,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (380186.0816607232 395579.3416179387),E01006187,Trafford 003C,25.991999999999997,187500.0,0,0,1,0
1247,41445443,Horfield,Bristol,Entire townhouse,8,2.0,4.0,191.0,2,1125,55,9,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (360377.316500538 177921.0266326087),E01014630,Bristol 005A,33.99,237500.0,1,0,0,0
1148,26956040,Tameside District,Manchester,Private room in apartment,8,2.0,1.0,39.0,4,1125,287,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (394724.9905860957 395106.5858427975),E01006028,Tameside 028A,53.791000000000004,118000.0,0,0,1,0
1110,26388119,Tameside District,Manchester,Entire house,6,1.0,3.0,59.0,2,365,232,16,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (395831.6615160239 394712.7305583439),E01006028,Tameside 028A,53.791000000000004,118000.0,1,0,0,0
3209,45569997,Salford District,Manchester,Entire house,8,1.0,4.0,95.0,2,14,89,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (381947.3557438217 397897.488476061),E01005667,Salford 028B,58.277,165000.0,1,0,0,0
865,33378621,Southville,Bristol,Entire house,8,1.0,3.0,100.0,1,90,27,44,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357575.691011281 171629.6104418262),E01014699,Bristol 036D,24.969,289000.0,1,0,0,0
1538,45488691,Southville,Bristol,Entire apartment,6,1.0,2.0,158.0,2,1125,358,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357661.4762682032 171914.7346786291),E01014699,Bristol 036D,24.969,289000.0,1,0,0,0
933,34646336,Southville,Bristol,Entire apartment,2,1.0,1.0,57.0,2,365,332,73,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357523.927374957 171673.4196458407),E01014699,Bristol 036D,24.969,289000.0,1,0,0,0
668,27166864,Southville,Bristol,Private room in apartment,2,1.0,1.0,25.0,1,1125,179,7,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (357484.2590696879 171750.4946830298),E01014699,Bristol 036D,24.969,289000.0,0,0,1,0
1411,44456658,Southville,Bristol,Entire apartment,2,1.0,1.0,72.0,3,60,63,9,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357540.7843496036 171694.4108371398),E01014699,Bristol 036D,24.969,289000.0,1,0,0,0
851,32981438,Southville,Bristol,Private room in apartment,1,1.0,1.0,20.0,4,30,23,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (357621.8613248377 171831.6487212646),E01014699,Bristol 036D,24.969,289000.0,0,0,1,0
498,22055145,Brislington West,Bristol,Entire townhouse,8,1.0,2.0,160.0,2,10,97,6,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (361633.2247769773 171322.6168583295),E01014533,Bristol 043A,18.077,194500.0,1,0,0,0
169,11655698,Brislington West,Bristol,Private room in house,2,1.0,1.0,34.0,2,365,364,41,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POINT (361287.6111141415 171120.5939657143),E01014533,Bristol 043A,18.077,194500.0,0,0,1,0
946,34927195,Brislington West,Bristol,Private room in bed and breakfast,2,1.0,1.0,70.0,4,90,88,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (361274.277659654 171195.2135056165),E01014533,Bristol 043A,18.077,194500.0,0,0,1,0
1138,26769119,Bury District,Manchester,Entire house,8,1.0,2.0,55.0,1,1125,325,36,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (381186.9185572974 402248.3444217945),E01005032,Bury 025B,42.618,199000.0,1,0,0,0
1849,35545672,Bury District,Manchester,Entire house,6,1.0,1.0,55.0,1,1125,339,26,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (381300.5481295389 402142.1973143581),E01005032,Bury 025B,42.618,199000.0,1,0,0,0
1956,36993598,Bury District,Manchester,Entire apartment,2,1.0,1.0,45.0,1,1125,361,19,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (381184.2518407375 402079.24580634),E01005032,Bury 025B,42.618,199000.0,1,0,0,0
2013,37591298,Bury District,Manchester,Entire apartment,2,1.0,1.0,45.0,1,1125,326,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (381322.191457702 402082.032901452),E01005032,Bury 025B,42.618,199000.0,1,0,0,0
111,12329219,Didsbury West,Manchester,Apartment,8,3.0,3.0,97.0,1,1125,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (384592.5429474186 391037.0670552344),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
2546,41579580,Didsbury East,Manchester,Entire apartment,6,1.0,2.0,96.0,2,1125,61,27,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (385029.1406362166 391083.4583678019),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
1336,29510776,Didsbury East,Manchester,Entire house,6,1.0,2.0,100.0,5,1125,0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384945.2454842582 391036.9994035286),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
349,11348018,Didsbury East,Manchester,Apartment,6,2.0,2.0,74.0,3,1125,107,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384691.0262012451 390948.3762019023),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
1057,25503433,Didsbury East,Manchester,Entire house,6,1.0,2.0,80.0,7,1125,70,36,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384752.7102867494 391309.0784104869),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
891,22638573,Didsbury West,Manchester,Private room in house,4,1.0,2.0,165.0,1,1125,365,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384625.1979750877 391134.8247122848),E01005176,Manchester 043E,16.205,305000.0,0,0,1,0
350,3992153,Didsbury East,Manchester,Apartment,4,2.0,2.0,175.0,3,6,268,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384741.5202262311 391098.1220084907),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
140,792953,Didsbury West,Manchester,Apartment,3,1.0,1.0,42.0,1,35,337,175,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384610.8287921146 391316.3450044333),E01005176,Manchester 043E,16.205,305000.0,0,0,1,0
34,1111565,Didsbury West,Manchester,Entire apartment,3,2.0,2.0,75.0,7,1125,85,25,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,POINT (384554.0302547652 391119.4821618943),E01005176,Manchester 043E,16.205,305000.0,1,0,0,0
